# Experiment IPTS-36897 Run 226684
# Reduction 2.9.0rc3
# Run title: Sample8_Cu_ionomer_air-226682-3.
# Run start time: 2026-03-31T01:26:14.507261667
# Reduction time: Mon Mar 30 22:23:45 2026
# Q summing: False
# TOF weighted: False
# Bck in Q: False
# Theta offset: 0.0
# Stitching type: None
# Meta:{"wl_min": 2.749774889931606, "wl_max": 9.498678887632188, "q_min": 0.08077254383530574, "q_max": 0.27901646045209433, "theta": 0.06109241427530922, "start_time": "2026-03-31T01:26:14.507261667", "experiment": "IPTS-36897", "run_number": "226684", "run_title": "Sample8_Cu_ionomer_air-226682-3.", "norm_run": 226561, "time": "Mon Mar 30 22:23:45 2026", "dq0": 0, "dq_over_q": 0.021883906438437937, "sequence_number": 3, "sequence_id": 226682, "q_summing": false, "specular_pixel": 149.0, "use_functional_bck": false, "scaling_factors": {"a": 196.0, "err_a": 0, "b": 0, "err_b": 0}, "tof_weighted": false, "bck_in_q": false, "theta_offset": 0.0}
# DataRun   NormRun   TwoTheta(deg)  LambdaMin(A)   LambdaMax(A) Qmin(1/A)    Qmax(1/A)    SF_A         SF_B          SF
# 226684    226561    7.00067        2.74977        9.49868      0.0807       0.2790       196.0        0            1.0         
# Q [1/Angstrom]        R                     dR                    dQ [FWHM]            
  0.0814484656801553    0.0002788005566312    0.0000429427247158    0.0017824106024988
  0.0818557080085560    0.0003967816018530    0.0000245592047873    0.0017913226555113
  0.0822649865485988    0.0003617465773646    0.0000222913770614    0.0018002792687889
  0.0826763114813418    0.0003729025148000    0.0000225146217141    0.0018092806651328
  0.0830896930387485    0.0003858176860442    0.0000233930103098    0.0018183270684585
  0.0835051415039422    0.0003969554751711    0.0000240644032246    0.0018274187038008
  0.0839226672114619    0.0003307215370711    0.0000198428441982    0.0018365557973198
  0.0843422805475192    0.0003708758418142    0.0000219411046600    0.0018457385763064
  0.0847639919502568    0.0003147182987596    0.0000184157667225    0.0018549672691879
  0.0851878119100081    0.0002992833184124    0.0000183329138036    0.0018642421055339
  0.0856137509695581    0.0002780081270512    0.0000169244868680    0.0018735633160615
  0.0860418197244059    0.0002944474073351    0.0000175065034509    0.0018829311326418
  0.0864720288230279    0.0002999264042505    0.0000177788582318    0.0018923457883051
  0.0869043889671431    0.0002822145227702    0.0000164254996984    0.0019018075172466
  0.0873389109119788    0.0002614100236116    0.0000155411289827    0.0019113165548328
  0.0877756054665386    0.0002581320747382    0.0000150819310506    0.0019208731376070
  0.0882144834938713    0.0002413440115014    0.0000148699461660    0.0019304775032950
  0.0886555559113407    0.0002427624893233    0.0000146542332470    0.0019401298908115
  0.0890988336908974    0.0002245162729581    0.0000134475154811    0.0019498305402655
  0.0895443278593518    0.0002246125490561    0.0000135017255510    0.0019595796929669
  0.0899920494986486    0.0002099793065665    0.0000131528590147    0.0019693775914317
  0.0904420097461418    0.0002018638678792    0.0000121364780150    0.0019792244793889
  0.0908942197948725    0.0001998145629555    0.0000122591288854    0.0019891206017858
  0.0913486908938469    0.0002041337292364    0.0000119442167355    0.0019990662047947
  0.0918054343483161    0.0001682570656688    0.0000112110572858    0.0020090615358187
  0.0922644615200577    0.0001882411026913    0.0000117353350134    0.0020191068434978
  0.0927257838276579    0.0001764084190511    0.0000112498350980    0.0020292023777153
  0.0931894127467962    0.0001698688077032    0.0000106271898159    0.0020393483896039
  0.0936553598105302    0.0001717992768440    0.0000106759459083    0.0020495451315519
  0.0941236366095829    0.0001586230518488    0.0000098145057020    0.0020597928572096
  0.0945942547926308    0.0001613518155243    0.0000100093946276    0.0020700918214957
  0.0950672260665939    0.0001508353210170    0.0000094434300783    0.0020804422806032
  0.0955425621969268    0.0001459241274544    0.0000090900910217    0.0020908444920062
  0.0960202750079115    0.0001503134435134    0.0000093756871125    0.0021012987144662
  0.0965003763829510    0.0001339899841504    0.0000090923531913    0.0021118052080385
  0.0969828782648658    0.0001364564474825    0.0000085989483176    0.0021223642340787
  0.0974677926561901    0.0001206535797752    0.0000081695084120    0.0021329760552491
  0.0979551316194710    0.0001205360241026    0.0000081915284367    0.0021436409355254
  0.0984449072775684    0.0001217706554975    0.0000078164027271    0.0021543591402030
  0.0989371318139562    0.0001199077087526    0.0000079650506647    0.0021651309359040
  0.0994318174730260    0.0001042925540172    0.0000072042399206    0.0021759565905835
  0.0999289765603911    0.0001037774193135    0.0000071111043052    0.0021868363735365
  0.1004286214431930    0.0001135704390369    0.0000075200073941    0.0021977705554041
  0.1009307645504090    0.0001032511210902    0.0000072007246979    0.0022087594081812
  0.1014354183731610    0.0000925020832196    0.0000066622266062    0.0022198032052221
  0.1019425954650268    0.0001005278635883    0.0000068788201672    0.0022309022212482
  0.1024523084423520    0.0000881943242969    0.0000066659183057    0.0022420567323544
  0.1029645699845637    0.0000891099173567    0.0000063029036999    0.0022532670160162
  0.1034793928344865    0.0000953775811341    0.0000064215234493    0.0022645333510963
  0.1039967897986589    0.0000830621271775    0.0000061629668571    0.0022758560178517
  0.1045167737476522    0.0000745087081809    0.0000057559759239    0.0022872352979410
  0.1050393576163905    0.0000865705754393    0.0000060313908177    0.0022986714744307
  0.1055645544044724    0.0000809387596928    0.0000058711087472    0.0023101648318029
  0.1060923771764948    0.0000789684460228    0.0000056420660664    0.0023217156559619
  0.1066228390623772    0.0000786161266254    0.0000054868167635    0.0023333242342417
  0.1071559532576891    0.0000772170864917    0.0000057406189448    0.0023449908554129
  0.1076917330239775    0.0000690138288697    0.0000055016774475    0.0023567158096900
  0.1082301916890974    0.0000721692827983    0.0000052318924537    0.0023684993887384
  0.1087713426475429    0.0000651086715372    0.0000049879083639    0.0023803418856821
  0.1093151993607806    0.0000738029582620    0.0000050939109695    0.0023922435951105
  0.1098617753575845    0.0000583066926496    0.0000047742447264    0.0024042048130861
  0.1104110842343724    0.0000607892572566    0.0000050055979534    0.0024162258371515
  0.1109631396555442    0.0000663413745551    0.0000048327485097    0.0024283069663373
  0.1115179553538219    0.0000622459951799    0.0000046158605897    0.0024404485011689
  0.1120755451305910    0.0000614265083584    0.0000047038505107    0.0024526507436748
  0.1126359228562440    0.0000599867505713    0.0000043631510241    0.0024649139973932
  0.1131991024705252    0.0000614252613025    0.0000045572575895    0.0024772385673801
  0.1137650979828778    0.0000637339515342    0.0000046376581312    0.0024896247602170
  0.1143339234727922    0.0000510457668406    0.0000041941581064    0.0025020728840181
  0.1149055930901561    0.0000521410887622    0.0000041447237788    0.0025145832484382
  0.1154801210556069    0.0000492697247575    0.0000041078367030    0.0025271561646804
  0.1160575216608849    0.0000487854208814    0.0000042070363074    0.0025397919455038
  0.1166378092691893    0.0000473615889127    0.0000039677873904    0.0025524909052313
  0.1172209983155353    0.0000527599717525    0.0000040919935772    0.0025652533597575
  0.1178071033071129    0.0000486227689406    0.0000040059228194    0.0025780796265563
  0.1183961388236485    0.0000537846240311    0.0000039584502611    0.0025909700246890
  0.1189881195177667    0.0000480007598599    0.0000038295764814    0.0026039248748125
  0.1195830601153555    0.0000478121373455    0.0000037661400750    0.0026169444991865
  0.1201809754159323    0.0000461458204526    0.0000037715066942    0.0026300292216825
  0.1207818802930119    0.0000502859661984    0.0000037086072139    0.0026431793677909
  0.1213857896944770    0.0000463920688880    0.0000036951043746    0.0026563952646298
  0.1219927186429494    0.0000431394988667    0.0000035894766536    0.0026696772409530
  0.1226026822361641    0.0000434517404400    0.0000034461871751    0.0026830256271578
  0.1232156956473449    0.0000381752145549    0.0000033849846283    0.0026964407552935
  0.1238317741255816    0.0000345327214668    0.0000033030791615    0.0027099229590700
  0.1244509329962095    0.0000335602988541    0.0000032840651008    0.0027234725738654
  0.1250731876611905    0.0000365989294860    0.0000033129397218    0.0027370899367347
  0.1256985535994965    0.0000335131711651    0.0000031469515366    0.0027507753864184
  0.1263270463674940    0.0000343707486402    0.0000031494181517    0.0027645292633504
  0.1269586815993314    0.0000366690921855    0.0000031456025154    0.0027783519096672
  0.1275934750073280    0.0000353354257106    0.0000030948598236    0.0027922436692155
  0.1282314423823647    0.0000356516121371    0.0000031338192572    0.0028062048875616
  0.1288725995942765    0.0000359720767870    0.0000030442875138    0.0028202359119994
  0.1295169625922478    0.0000289120484603    0.0000029466772702    0.0028343370915594
  0.1301645474052091    0.0000272433161331    0.0000028746110482    0.0028485087770172
  0.1308153701422351    0.0000262091015250    0.0000028481060529    0.0028627513209023
  0.1314694469929463    0.0000250990733588    0.0000027993291558    0.0028770650775068
  0.1321267942279110    0.0000267144644696    0.0000027072304739    0.0028914504028943
  0.1327874281990505    0.0000291602794179    0.0000028268466580    0.0029059076549088
  0.1334513653400458    0.0000250921175563    0.0000026697027840    0.0029204371931834
  0.1341186221667460    0.0000234164625771    0.0000027184904971    0.0029350393791493
  0.1347892152775797    0.0000193649285116    0.0000026261693255    0.0029497145760450
  0.1354631613539676    0.0000208497339391    0.0000024453012283    0.0029644631489252
  0.1361404771607374    0.0000271139265283    0.0000025893654013    0.0029792854646699
  0.1368211795465411    0.0000177155299883    0.0000024526092549    0.0029941818919932
  0.1375052854442738    0.0000155727592484    0.0000023840245734    0.0030091528014532
  0.1381928118714951    0.0000197105961369    0.0000024479161661    0.0030241985654605
  0.1388837759308526    0.0000184003933132    0.0000024300688723    0.0030393195582878
  0.1395781948105068    0.0000144714751789    0.0000022435720225    0.0030545161560792
  0.1402760857845594    0.0000138365134180    0.0000022524786336    0.0030697887368596
  0.1409774662134821    0.0000120756193136    0.0000022432116081    0.0030851376805439
  0.1416823535445495    0.0000148883601340    0.0000022020256010    0.0031005633689466
  0.1423907653122723    0.0000123552588210    0.0000021616365371    0.0031160661857913
  0.1431027191388336    0.0000143804123329    0.0000021728951533    0.0031316465167203
  0.1438182327345278    0.0000117516782984    0.0000022599859760    0.0031473047493039
  0.1445373238982004    0.0000095410680856    0.0000022038382866    0.0031630412730504
  0.1452600105176914    0.0000054230828825    0.0000020175182644    0.0031788564794157
  0.1459863105702798    0.0000087246104049    0.0000019543996022    0.0031947507618127
  0.1467162421231312    0.0000089452588697    0.0000020250049419    0.0032107245156218
  0.1474498233337468    0.0000068864769405    0.0000019543556233    0.0032267781381999
  0.1481870724504156    0.0000093524134203    0.0000019756223715    0.0032429120288909
  0.1489280078126676    0.0000087521885386    0.0000018807498103    0.0032591265890354
  0.1496726478517310    0.0000074086891737    0.0000018570072412    0.0032754222219805
  0.1504210110909896    0.0000109482094583    0.0000019458993585    0.0032917993330905
  0.1511731161464445    0.0000066276201862    0.0000018179354753    0.0033082583297559
  0.1519289817271767    0.0000081400675892    0.0000018777413745    0.0033247996214047
  0.1526886266358126    0.0000058616414996    0.0000017595748268    0.0033414236195117
  0.1534520697689916    0.0000066303384992    0.0000017763427572    0.0033581307376093
  0.1542193301178366    0.0000015437995938    0.0000017919659910    0.0033749213912973
  0.1549904267684257    0.0000047432565194    0.0000018131708537    0.0033917959982538
  0.1557653789022678    0.0000049931479162    0.0000017391544367    0.0034087549782451
  0.1565442057967792    0.0000047471358035    0.0000017716018919    0.0034257987531363
  0.1573269268257630    0.0000037547603197    0.0000017751326668    0.0034429277469020
  0.1581135614598919    0.0000034048771406    0.0000017483065613    0.0034601423856365
  0.1589041292671913    0.0000040662809276    0.0000016877994043    0.0034774430975647
  0.1596986499135272    0.0000020328350195    0.0000016244003108    0.0034948303130525
  0.1604971431630948    0.0000037022780839    0.0000016584201408    0.0035123044646177
  0.1612996288789103    0.0000041363502866    0.0000016467584661    0.0035298659869408
  0.1621061270233048    0.0000014333348542    0.0000016483428012    0.0035475153168755
  0.1629166576584213    0.0000019190369740    0.0000016271261863    0.0035652528934599
  0.1637312409467134    0.0000012513869338    0.0000016004838756    0.0035830791579272
  0.1645498971514470    0.0000032835558098    0.0000016334643260    0.0036009945537169
  0.1653726466372042    0.0000041892100774    0.0000016166774526    0.0036189995264854
  0.1661995098703902    0.0000022827098188    0.0000016325739308    0.0036370945241179
  0.1670305074197421    0.0000030759863570    0.0000015638564943    0.0036552799967385
  0.1678656599568408    0.0000034284236783    0.0000015636729177    0.0036735563967221
  0.1687049882566250   -0.0000003052366063    0.0000015415828675    0.0036919241787058
  0.1695485131979081    0.0000011256057535    0.0000015078252957    0.0037103837995993
  0.1703962557638976    0.0000001956416953    0.0000015076196734    0.0037289357185973
  0.1712482370427171    0.0000046694482682    0.0000015262612343    0.0037475803971903
  0.1721044782279307    0.0000001925836724    0.0000015374838153    0.0037663182991762
  0.1729650006190703   -0.0000008302557708    0.0000015554457454    0.0037851498906721
  0.1738298256221656    0.0000026566027308    0.0000014863618086    0.0038040756401255
  0.1746989747502765    0.0000003655319308    0.0000014853291736    0.0038230960183261
  0.1755724696240278    0.0000025678097723    0.0000015254947812    0.0038422114984177
  0.1764503319721480   -0.0000006517772375    0.0000014909668681    0.0038614225559098
  0.1773325836320087    0.0000009892887539    0.0000015334033552    0.0038807296686893
  0.1782192465501687   -0.0000012261282006    0.0000014765727232    0.0039001333170328
  0.1791103427829195   -0.0000001978893604    0.0000015155002382    0.0039196339836180
  0.1800058944968341   -0.0000003646947117    0.0000014977749463    0.0039392321535360
  0.1809059239693183    0.0000020051880246    0.0000015111197868    0.0039589283143037
  0.1818104535891648    0.0000021666356836    0.0000014837241241    0.0039787229558752
  0.1827195058571106    0.0000023166224982    0.0000014850928614    0.0039986165706546
  0.1836331033863962   -0.0000020271354077    0.0000014596727555    0.0040186096535079
  0.1845512689033281    0.0000014864466036    0.0000014386670992    0.0040387027017754
  0.1854740252478447    0.0000023135133601    0.0000014786784607    0.0040588962152843
