# Experiment IPTS-36897 Run 226637
# Reduction 2.10.0.dev1
# Run title: sample4_xa-9_full_-20_mA-226636-2.
# Run start time: 2026-03-29T21:26:44.916115667
# Reduction time: Mon Apr 27 17:39:53 2026
# Q summing: False
# TOF weighted: False
# Bck in Q: False
# Theta offset: 0.0
# Stitching type: None
# Meta:{"wl_min": 2.679749638902263, "wl_max": 9.59605584978334, "q_min": 0.027426537004497896, "q_max": 0.09821312298753532, "theta": 0.020945254076139914, "start_time": "2026-03-29T21:26:44.916115667", "experiment": "IPTS-36897", "run_number": "226637", "run_title": "sample4_xa-9_full_-20_mA-226636-2.", "norm_run": 226560, "time": "Mon Apr 27 17:39:53 2026", "dq0": 0, "dq_over_q": 0.02193470971491327, "sequence_number": 2, "sequence_id": 226636, "q_summing": false, "specular_pixel": 150.0, "use_functional_bck": false, "scaling_factors": {"a": 25.0, "err_a": 0, "b": 0, "err_b": 0}, "tof_weighted": false, "bck_in_q": false, "theta_offset": 0.0}
# DataRun   NormRun   TwoTheta(deg)  LambdaMin(A)   LambdaMax(A) Qmin(1/A)    Qmax(1/A)    SF_A         SF_B          SF
# 226637    226560    2.40015        2.67975        9.59606      0.0274       0.0982       25.0         0            1.0         
# Q [1/Angstrom]        R                     dR                    dQ [FWHM]            
  0.0275960870579050    0.0188224719756674    0.0051454771194771    0.0006053121588826
  0.0277340674931945    0.0172627827057025    0.0011637052366801    0.0006083387196770
  0.0278727378306605    0.0139674025888594    0.0008853057294393    0.0006113804132754
  0.0280121015198138    0.0152325853839265    0.0009508497837778    0.0006144373153418
  0.0281521620274129    0.0141971826445276    0.0008723134501663    0.0006175095019185
  0.0282929228375499    0.0136794293275042    0.0008256986947099    0.0006205970494281
  0.0284343874517377    0.0132888663051054    0.0008021846768280    0.0006237000346752
  0.0285765593889964    0.0144264791775718    0.0008602696708726    0.0006268185348486
  0.0287194421859414    0.0145463298583207    0.0008537055718752    0.0006299526275229
  0.0288630393968711    0.0132866371278370    0.0007917517394108    0.0006331023906605
  0.0290073545938554    0.0146905791463842    0.0008725115791673    0.0006362679026138
  0.0291523913668247    0.0145847170860547    0.0008369843750428    0.0006394492421268
  0.0292981533236588    0.0138979440597261    0.0007736121629948    0.0006426464883375
  0.0294446440902771    0.0141840005792840    0.0007827010756364    0.0006458597207792
  0.0295918673107285    0.0132681825674330    0.0007362794527026    0.0006490890193831
  0.0297398266472821    0.0129682679763879    0.0007135805757450    0.0006523344644800
  0.0298885257805185    0.0132906979838115    0.0007226027771148    0.0006555961368024
  0.0300379684094211    0.0124971936418023    0.0006741713874725    0.0006588741174864
  0.0301881582514682    0.0132117884840331    0.0007075901266810    0.0006621684880738
  0.0303390990427256    0.0134943780387000    0.0007093642462683    0.0006654793305142
  0.0304907945379392    0.0116328363391826    0.0006164706450000    0.0006688067271668
  0.0306432485106289    0.0131288553153987    0.0006951090676696    0.0006721507608026
  0.0307964647531820    0.0108803204995052    0.0005576073732840    0.0006755115146066
  0.0309504470769479    0.0112650606549208    0.0005925454859550    0.0006788890721796
  0.0311051993123327    0.0095336557259595    0.0004922938969959    0.0006822835175405
  0.0312607253088943    0.0108371805128734    0.0005591952391679    0.0006856949351282
  0.0314170289354388    0.0100266246298398    0.0005417821020568    0.0006891234098039
  0.0315741140801160    0.0090629787153457    0.0004760823649537    0.0006925690268529
  0.0317319846505165    0.0093171453278124    0.0004708393988977    0.0006960318719872
  0.0318906445737691    0.0087415212236051    0.0004701821153908    0.0006995120313471
  0.0320500977966380    0.0090558419364149    0.0004761399092004    0.0007030095915038
  0.0322103482856212    0.0081390947474701    0.0004169662297076    0.0007065246394614
  0.0323714000270493    0.0082420911685819    0.0004165289458643    0.0007100572626587
  0.0325332570271845    0.0077285286276799    0.0004038962196612    0.0007136075489720
  0.0326959233123204    0.0080702230182194    0.0004135383902331    0.0007171755867168
  0.0328594029288820    0.0075516802691203    0.0003888227170162    0.0007207614646504
  0.0330236999435264    0.0066705223897939    0.0003405225742627    0.0007243652719737
  0.0331888184432441    0.0068880624656278    0.0003495256701949    0.0007279870983335
  0.0333547625354603    0.0070878053391570    0.0003516106229860    0.0007316270338252
  0.0335215363481376    0.0064776416490606    0.0003365860654963    0.0007352851689943
  0.0336891440298783    0.0070174945243244    0.0003480437421945    0.0007389615948393
  0.0338575897500276    0.0060660291258422    0.0003095768769910    0.0007426564028135
  0.0340268776987778    0.0063836799923332    0.0003251970276702    0.0007463696848275
  0.0341970120872717    0.0060839684121877    0.0003062294908653    0.0007501015332517
  0.0343679971477080    0.0056566064477798    0.0002805318136503    0.0007538520409179
  0.0345398371334466    0.0059553975833272    0.0002963537966499    0.0007576213011225
  0.0347125363191138    0.0056223154161267    0.0002771259613278    0.0007614094076281
  0.0348860990007094    0.0055233612142928    0.0002662097554798    0.0007652164546663
  0.0350605294957129    0.0052371705131475    0.0002707389308349    0.0007690425369396
  0.0352358321431915    0.0054071576258924    0.0002601547745318    0.0007728877496243
  0.0354120113039074    0.0051384212121563    0.0002508517595330    0.0007767521883724
  0.0355890713604269    0.0048916849769257    0.0002424766298746    0.0007806359493143
  0.0357670167172291    0.0047328330566713    0.0002309328403866    0.0007845391290609
  0.0359458518008152    0.0045118098928275    0.0002217423787750    0.0007884618247062
  0.0361255810598193    0.0045450838627744    0.0002261513865709    0.0007924041338297
  0.0363062089651184    0.0042542843265988    0.0002063812512402    0.0007963661544989
  0.0364877400099440    0.0041153394480182    0.0001946401649806    0.0008003479852713
  0.0366701787099937    0.0040335522294726    0.0002003795814730    0.0008043497251977
  0.0368535296035436    0.0037069454641222    0.0001863736084727    0.0008083714738237
  0.0370377972515614    0.0035687988934932    0.0001772562424771    0.0008124133311928
  0.0372229862378192    0.0033408315350133    0.0001785178938146    0.0008164753978488
  0.0374091011690083    0.0031787910374298    0.0001637266558236    0.0008205577748380
  0.0375961466748533    0.0035751985713975    0.0001840849247079    0.0008246605637122
  0.0377841274082275    0.0030654076750497    0.0001567039843256    0.0008287838665308
  0.0379730480452687    0.0029178999607442    0.0001531164114266    0.0008329277858634
