# Experiment IPTS-35338 Run 223999
# Reduction 2.3.0
# Run title: Sample9_CuOx_NaHCO3-223999-1.
# Run start time: 2025-10-29T02:08:08.336529667
# Reduction time: Tue Oct 28 22:13:37 2025
# Q summing: False
# TOF weighted: False
# Bck in Q: False
# Theta offset: 0
# DataRun   NormRun   TwoTheta(deg)  LambdaMin(A)   LambdaMax(A) Qmin(1/A)    Qmax(1/A)    SF_A         SF_B
# 223999    223814    0.7407         2.42454        9.57053      0.0084       0.0335       4.0          0           
# 224000    223815    2.39895        2.55214        9.57053      0.0274       0.1030       16.0         0           
# 224001    223816    6.99976        2.74975        9.49871      0.0807       0.2789       144.0        0           
# Q [1/Angstrom]        R                     dR                    dQ [FWHM]            
  0.0085998376056414    1.0672810636037318    0.0233244920132727    0.0002243908362200
  0.0086858359816978    1.1134748613599139    0.0234749739326044    0.0002266347445822
  0.0087726943415147    1.0791460107195381    0.0220297005338822    0.0002289010920280
  0.0088604212849299    1.0566891347463079    0.0205648726577032    0.0002311901029483
  0.0089490254977792    1.0757122768291085    0.0206523436920906    0.0002335020039778
  0.0090385157527570    1.0401969495911765    0.0193151754389775    0.0002358370240176
  0.0091289009102846    1.0547074946649364    0.0191585265832004    0.0002381953942577
  0.0092201899193874    0.9519701180063437    0.0169293736211898    0.0002405773482003
  0.0093123918185813    1.0613239323449435    0.0183740241521002    0.0002429831216823
  0.0094055157367671    1.0719887367278891    0.0178511142376927    0.0002454129528991
  0.0094995708941348    0.9887273665581012    0.0163402386329173    0.0002478670824281
  0.0095945666030761    1.0267838471101658    0.0165179547216581    0.0002503457532524
  0.0096905122691069    1.0698596865122152    0.0166441829390591    0.0002528492107849
  0.0097874173917979    1.0701879673792545    0.0159630532088333    0.0002553777028928
  0.0098852915657159    1.0388310620193122    0.0154433507252014    0.0002579314799217
  0.0099841444813731    1.0340665074861060    0.0150937553860098    0.0002605107947209
  0.0100839859261868    1.0286186594266478    0.0145913131451345    0.0002631159026681
  0.0101848257854487    0.9906110406225193    0.0138159135924779    0.0002657470616948
  0.0102866740433032    1.0086359832993432    0.0137495034467069    0.0002684045323118
  0.0103895407837362    0.9847800153144537    0.0130239449335162    0.0002710885776349
  0.0104934361915736    1.0416129579746871    0.0134856490349407    0.0002737994634112
  0.0105983705534893    1.0363956623941939    0.0131304252852156    0.0002765374580454
  0.0107043542590242    1.0452157320103759    0.0129274436075494    0.0002793028326258
  0.0108113978016144    1.0326360525264273    0.0125435626734927    0.0002820958609521
  0.0109195117796306    1.0170491099117454    0.0121123796586474    0.0002849168195616
  0.0110287068974269    1.0146553161306808    0.0117793679673313    0.0002877659877572
  0.0111389939664011    1.0428643419249253    0.0118794322163119    0.0002906436476348
  0.0112503839060652    1.0695604305436164    0.0119333533669704    0.0002935500841111
  0.0113628877451258    1.0662113334450101    0.0115965596713323    0.0002964855849522
  0.0114765166225771    0.9988876457159886    0.0106878805627787    0.0002994504408018
  0.0115912817888028    1.0696184448103752    0.0110683268493217    0.0003024449452098
  0.0117071946066909    1.0302135741037934    0.0105499287910613    0.0003054693946619
  0.0118242665527578    0.9988507239275475    0.0100480499606967    0.0003085240886085
  0.0119425092182854    1.0601981890389751    0.0103780183710872    0.0003116093294946
  0.0120619343104682    1.0156957560479585    0.0097869309505630    0.0003147254227895
  0.0121825536535729    1.0236213262408262    0.0097026132784774    0.0003178726770174
  0.0123043791901086    1.0375820746538265    0.0096324535648422    0.0003210514037876
  0.0124274229820097    1.0474151930177997    0.0095246480791536    0.0003242619178255
  0.0125516972118298    1.0180597810069321    0.0091380278189780    0.0003275045370037
  0.0126772141839481    1.0193339877504084    0.0089504222714772    0.0003307795823738
  0.0128039863257876    1.0099389527400011    0.0087086532543508    0.0003340873781975
  0.0129320261890455    1.0599597684326483    0.0089235548507222    0.0003374282519795
  0.0130613464509359    1.0360220566999960    0.0086159956222024    0.0003408025344993
  0.0131919599154453    1.0269589925855496    0.0083214784410922    0.0003442105598443
  0.0133238795145997    1.0177292130286917    0.0081641216498701    0.0003476526654427
  0.0134571183097457    1.0179616809500043    0.0080243767331810    0.0003511291920971
  0.0135916894928432    1.0331738451210624    0.0079635655730948    0.0003546404840181
  0.0137276063877716    1.0191381269145114    0.0078105604920452    0.0003581868888583
  0.0138648824516493    0.9914751820025749    0.0074797362866913    0.0003617687577469
  0.0140035312761658    1.0197926467434322    0.0075761124593420    0.0003653864453243
  0.0141435665889275    0.9583227282820452    0.0070923775618779    0.0003690403097776
  0.0142850022548168    0.9196134682324272    0.0068816476118344    0.0003727307128754
  0.0144278522773649    0.8394241447339532    0.0064616626721293    0.0003764580200041
  0.0145721308001386    0.7443122457067360    0.0059867419890774    0.0003802226002041
  0.0147178521081400    0.6716963872776885    0.0056396973298898    0.0003840248262062
  0.0148650306292214    0.5537122402210476    0.0049729566053775    0.0003878650744683
  0.0150136809355136    0.5014415578648207    0.0047083993309743    0.0003917437252129
  0.0151638177448687    0.4535891044677027    0.0045254283709624    0.0003956611624651
  0.0153154559223174    0.4033928214112437    0.0042195727482004    0.0003996177740897
  0.0154686104815406    0.3710853075061179    0.0038200558201571    0.0004036139518306
  0.0156232965863560    0.3524284792609684    0.0036531512194226    0.0004076500913489
  0.0157795295522195    0.3424200940694268    0.0035689664363177    0.0004117265922624
  0.0159373248477417    0.3238467624531323    0.0034331445411856    0.0004158438581850
  0.0160966980962192    0.3143936049513357    0.0033686913483836    0.0004200022967669
  0.0162576650771813    0.3032730425607311    0.0032679783989846    0.0004242023197345
  0.0164202417279532    0.2850935814487320    0.0031544999681326    0.0004284443429319
  0.0165844441452327    0.2613201038181160    0.0030432037088334    0.0004327287863612
  0.0167502885866850    0.2573660953180264    0.0029475934066606    0.0004370560742248
  0.0169177914725519    0.2471229451552821    0.0028081909094387    0.0004414266349671
  0.0170869693872774    0.2225666479093394    0.0025781214290354    0.0004458409013167
  0.0172578390811502    0.2049839666771166    0.0024307828273056    0.0004502993103299
  0.0174304174719617    0.1988601546616824    0.0024280607910172    0.0004548023034332
  0.0176047216466813    0.1840085263487893    0.0023341540035923    0.0004593503264675
  0.0177807688631481    0.1700911732318572    0.0022233778029862    0.0004639438297322
  0.0179585765517796    0.1582231139348599    0.0021177896104781    0.0004685832680295
  0.0181381623172974    0.1516867064658575    0.0020440010114302    0.0004732691007098
  0.0183195439404703    0.1329311959908070    0.0018835354601452    0.0004780017917169
  0.0185027393798750    0.1242187260020411    0.0018101383627126    0.0004827818096341
  0.0186877667736738    0.1160673878706258    0.0017495798052996    0.0004876096277304
  0.0188746444414105    0.1019817358886707    0.0016222690237835    0.0004924857240077
  0.0190633908858246    0.0955916434164593    0.0015576489154770    0.0004974105812478
  0.0192540247946829    0.0859078259804413    0.0014769017370768    0.0005023846870603
  0.0194465650426297    0.0784613006558222    0.0013942750953018    0.0005074085339309
  0.0196410306930560    0.0691496384072973    0.0012997361607502    0.0005124826192702
  0.0198374409999866    0.0650143789021571    0.0012530709739051    0.0005176074454629
  0.0200358154099864    0.0578950183868644    0.0012157286553677    0.0005227835199175
  0.0202361735640863    0.0548211376960043    0.0012344049515504    0.0005280113551167
  0.0204385352997272    0.0463825700635636    0.0010916377379872    0.0005332914686679
  0.0206429206527244    0.0432967198740936    0.0010448204389311    0.0005386243833546
  0.0208493498592517    0.0391402905205951    0.0009843653516568    0.0005440106271881
  0.0210578433578442    0.0387603599851187    0.0009618230205630    0.0005494507334600
  0.0212684217914226    0.0354247555841288    0.0009056025577643    0.0005549452407946
  0.0214811060093369    0.0327784218462197    0.0008606444700304    0.0005604946932025
  0.0216959170694302    0.0324762411083181    0.0008360108291502    0.0005660996401346
  0.0219128762401245    0.0305247948264982    0.0008059000993524    0.0005717606365359
  0.0221320050025258    0.0310363362450070    0.0008104043590945    0.0005774782429013
  0.0223533250525510    0.0310567372667960    0.0008037044264579    0.0005832530253303
  0.0225768583030765    0.0316424015571175    0.0008066493635966    0.0005890855555836
  0.0228026268861073    0.0300635818279621    0.0007829571021666    0.0005949764111394
  0.0230306531549684    0.0307556947175011    0.0007862072099643    0.0006009261752508
  0.0232609596865181    0.0334369157439555    0.0008131718048520    0.0006069354370033
  0.0234935692833833    0.0332824228524159    0.0008039757052001    0.0006130047913734
  0.0237285049762171    0.0322864924233787    0.0007805566808582    0.0006191348392871
  0.0239657900259793    0.0334667771137512    0.0007920239463082    0.0006253261876800
  0.0242054479262390    0.0343574898672006    0.0007968135911156    0.0006315794495568
  0.0244475024055014    0.0341528549624803    0.0007898133824680    0.0006378952440523
  0.0246919774295565    0.0343215463628036    0.0007871033977018    0.0006442741964929
  0.0249388972038520    0.0332092791132694    0.0007691588991324    0.0006507169384578
  0.0251882861758905    0.0335945381451226    0.0007691377933425    0.0006572241078424
  0.0254401690376494    0.0315585008284072    0.0007375361345559    0.0006637963489208
  0.0256945707280259    0.0321548526960662    0.0007432573111919    0.0006704343124100
  0.0259515164353062    0.0305776734124485    0.0007228929148752    0.0006771386555341
  0.0262110315996593    0.0305738090626973    0.0007193916688290    0.0006839100420894
  0.0264731419156559    0.0295584986518014    0.0007053209333259    0.0006907491425103
  0.0267378733348124    0.0276128972301086    0.0006815086985573    0.0006976566339354
  0.0270052520681605    0.0277926233241184    0.0006784727118471    0.0007046332002748
  0.0272753045888421    0.0247733596573238    0.0006353695021054    0.0007116795322775
  0.0275480576347306    0.0244048862368924    0.0006293595091910    0.0007187963276003
  0.0278235382110779    0.0224036602802788    0.0006045762780379    0.0007259842908763
  0.0281017735931887    0.0212340992571648    0.0005661578975838    0.0007382928516772
  0.0281017735931887    0.0208148381944026    0.0005832268097614    0.0007332441337851
  0.0283827913291205    0.0205645391307567    0.0005830114106930    0.0007405765751229
  0.0283827913291205    0.0195337738794048    0.0005399550027806    0.0007456757801940
  0.0286666192424117    0.0194846175841347    0.0005827448020599    0.0007479823408742
  0.0286666192424117    0.0182844481514977    0.0005068972022006    0.0007531325379959
  0.0289532854348359    0.0184025429394482    0.0005562742796957    0.0007554621642829
  0.0289532854348359    0.0165541168012283    0.0004677728094246    0.0007606638633759
  0.0292428182891842    0.0161522755499230    0.0005150599669897    0.0007630167859257
